Road,Lane,Hour,Direction,Valid,Date,Average_Speed,Average_Occupancy,Total_Volume
New Clear Water Bay Road Eastbound,Fast Lane,01,South East,Y,2025-03-23,77.47872340425532,1.202127659574468,86
New Clear Water Bay Road Eastbound,Middle Lane,01,South East,Y,2025-03-23,78.01063829787235,1.6595744680851063,144
New Clear Water Bay Road Eastbound,Slow Lane,01,South East,Y,2025-03-23,69.65957446808511,0.4787234042553192,20
New Clear Water Bay Road Westbound,Fast Lane,01,South,Y,2025-03-23,54.680851063829785,0.9893617021276596,56
New Clear Water Bay Road Westbound,Fast Lane,01,North West,Y,2025-03-23,54.659574468085104,1.1063829787234043,68
New Clear Water Bay Road Westbound,Slow Lane,01,North West,Y,2025-03-23,57.638297872340424,1.8936170212765957,118
New Clear Water Bay Road Westbound,Fast Lane,01,West,Y,2025-03-23,70.16489361702128,1.0,140
New Clear Water Bay Road Westbound,Slow Lane,01,West,Y,2025-03-23,64.46808510638297,0.776595744680851,58
Prince Edward Road Northeastbound,Fast Lane,01,North East,Y,2025-03-23,77.89893617021276,1.4148936170212767,260
Prince Edward Road Northeastbound,Slow Lane,01,North East,Y,2025-03-23,69.15957446808511,2.606382978723404,382
Prince Edward Road Northeastbound,Middle Lane,01,North East,Y,2025-03-23,79.32978723404256,2.0851063829787235,166
Prince Edward Road Southeastbound,Fast Lane,01,South West,Y,2025-03-23,82.63829787234043,3.1914893617021276,277
Prince Edward Road Southeastbound,Slow Lane,01,South West,Y,2025-03-23,77.30851063829788,0.9148936170212766,83
Kwun Tong Road Westbound,Fast Lane,02,North West,Y,2025-03-23,59.973214285714285,0.8147321428571429,509
Kwun Tong Road Westbound,Middle Lane 1,02,North West,Y,2025-03-23,57.91340782122905,1.2262569832402235,723
Kwun Tong Road Westbound,Middle Lane 2,02,North West,Y,2025-03-23,59.80167597765363,0.7430167597765364,457
Kwun Tong Road Westbound,Slow Lane,02,North West,Y,2025-03-23,58.495535714285715,0.6272321428571429,409
Kwun Tong Road Westbound,Fast Lane,02,North,Y,2025-03-23,78.5,1.2555555555555555,198
Kwun Tong Road Westbound,Middle Lane,02,North,Y,2025-03-23,69.8,0.8333333333333334,140
Kwun Tong Road Westbound,Slow Lane,02,North,Y,2025-03-23,68.07777777777778,0.12222222222222222,23
Kwun Tong Road Westbound,Middle Lane 3,02,North West,Y,2025-03-23,72.18888888888888,0.18888888888888888,104
Kwun Tong Road Westbound,Middle Lane 4,02,North West,Y,2025-03-23,75.0111111111111,1.2,302
Kwun Tong Road Eastbound,Fast Lane,02,South East,Y,2025-03-23,64.73148148148148,1.374074074074074,913
Kwun Tong Road Eastbound,Middle Lane,02,South East,Y,2025-03-23,59.34444444444444,1.4851851851851852,424
Kwun Tong Road Eastbound,Slow Lane,02,South East,Y,2025-03-23,58.824074074074076,0.7944444444444444,535
Kwun Tong Road Eastbound,Middle Lane 1,02,South East,Y,2025-03-23,61.51851851851852,0.4444444444444444,241
Kwun Tong Road Eastbound,Middle Lane 2,02,South East,Y,2025-03-23,65.75925925925925,2.325925925925926,737
Kwun Tong Road Eastbound,Fast Lane,02,South,Y,2025-03-23,72.13888888888889,1.9833333333333334,589
Kwun Tong Road Eastbound,Middle Lane,02,South,Y,2025-03-23,65.24444444444444,0.48333333333333334,198
Kwun Tong Road Eastbound,Slow Lane,02,South,Y,2025-03-23,60.522222222222226,0.06666666666666667,30
New Clear Water Bay Road Eastbound,Fast Lane,02,East,Y,2025-03-23,70.47222222222223,0.40555555555555556,75
New Clear Water Bay Road Eastbound,Middle Lane,02,East,Y,2025-03-23,67.86666666666666,1.8666666666666667,142
New Clear Water Bay Road Eastbound,Slow Lane,02,East,Y,2025-03-23,72.16666666666667,0.35,44
New Clear Water Bay Road Eastbound,Fast Lane,02,North West,Y,2025-03-23,63.922222222222224,0.5555555555555556,22
New Clear Water Bay Road Eastbound,Slow Lane,02,North West,Y,2025-03-23,61.766666666666666,0.4444444444444444,29
New Clear Water Bay Road Eastbound,Fast Lane,02,South East,Y,2025-03-23,75.62222222222222,0.6444444444444445,57
New Clear Water Bay Road Eastbound,Middle Lane,02,South East,Y,2025-03-23,76.5,1.5333333333333334,131
New Clear Water Bay Road Eastbound,Slow Lane,02,South East,Y,2025-03-23,69.91111111111111,0.15555555555555556,11
New Clear Water Bay Road Westbound,Fast Lane,02,South,Y,2025-03-23,59.022222222222226,1.011111111111111,55
New Clear Water Bay Road Westbound,Fast Lane,02,North West,Y,2025-03-23,53.922222222222224,0.6666666666666666,44
New Clear Water Bay Road Westbound,Slow Lane,02,North West,Y,2025-03-23,53.922222222222224,1.2,82
New Clear Water Bay Road Westbound,Fast Lane,02,West,Y,2025-03-23,73.28333333333333,0.6722222222222223,107
New Clear Water Bay Road Westbound,Slow Lane,02,West,Y,2025-03-23,65.58888888888889,0.6111111111111112,46
Prince Edward Road Northeastbound,Fast Lane,02,North East,Y,2025-03-23,78.61111111111111,0.9555555555555556,189
Prince Edward Road Northeastbound,Slow Lane,02,North East,Y,2025-03-23,72.95555555555555,2.2777777777777777,332
Prince Edward Road Northeastbound,Middle Lane,02,North East,Y,2025-03-23,84.77777777777777,1.7666666666666666,142
Prince Edward Road Southeastbound,Fast Lane,02,South West,Y,2025-03-23,86.14444444444445,2.2888888888888888,195
Prince Edward Road Southeastbound,Slow Lane,02,South West,Y,2025-03-23,77.55555555555556,0.6666666666666666,62
Kwun Tong Road Westbound,Fast Lane,02,North West,N,2025-03-23,55.0,0.0,1
Kwun Tong Road Westbound,Middle Lane 1,02,North West,N,2025-03-23,43.0,4.0,9
Kwun Tong Road Westbound,Middle Lane 2,02,North West,N,2025-03-23,46.0,2.5,6
Kwun Tong Road Westbound,Slow Lane,02,North West,N,2025-03-23,50.0,0.0,0
Kwun Tong Road Westbound,Fast Lane,03,North West,Y,2025-03-23,58.575,0.5863636363636363,399
Kwun Tong Road Westbound,Middle Lane 1,03,North West,Y,2025-03-23,58.38636363636363,0.8892045454545454,577
Kwun Tong Road Westbound,Middle Lane 2,03,North West,Y,2025-03-23,59.66477272727273,0.5681818181818182,367
Kwun Tong Road Westbound,Slow Lane,03,North West,Y,2025-03-23,57.15909090909091,0.5863636363636363,367
Kwun Tong Road Westbound,Fast Lane,03,North,Y,2025-03-23,77.42045454545455,0.875,139
Kwun Tong Road Westbound,Middle Lane,03,North,Y,2025-03-23,70.54545454545455,0.7159090909090909,123
Kwun Tong Road Westbound,Slow Lane,03,North,Y,2025-03-23,69.69318181818181,0.10227272727272728,22
Kwun Tong Road Westbound,Middle Lane 3,03,North West,Y,2025-03-23,73.05681818181819,0.125,76
Kwun Tong Road Westbound,Middle Lane 4,03,North West,Y,2025-03-23,74.875,1.1477272727272727,274
Kwun Tong Road Eastbound,Fast Lane,03,South East,Y,2025-03-23,66.8125,0.9640151515151515,697
Kwun Tong Road Eastbound,Middle Lane,03,South East,Y,2025-03-23,60.696969696969695,1.3143939393939394,370
Kwun Tong Road Eastbound,Slow Lane,03,South East,Y,2025-03-23,59.41098484848485,0.5681818181818182,451
Kwun Tong Road Eastbound,Middle Lane 1,03,South East,Y,2025-03-23,60.50757575757576,0.3143939393939394,182
Kwun Tong Road Eastbound,Middle Lane 2,03,South East,Y,2025-03-23,67.32575757575758,1.8522727272727273,597
Kwun Tong Road Eastbound,Fast Lane,03,South,Y,2025-03-23,72.55681818181819,1.3863636363636365,414
Kwun Tong Road Eastbound,Middle Lane,03,South,Y,2025-03-23,65.53977272727273,0.3522727272727273,152
Kwun Tong Road Eastbound,Slow Lane,03,South,Y,2025-03-23,59.51136363636363,0.10795454545454546,24
New Clear Water Bay Road Eastbound,Fast Lane,03,East,Y,2025-03-23,71.36363636363636,0.22727272727272727,45
New Clear Water Bay Road Eastbound,Middle Lane,03,East,Y,2025-03-23,65.48863636363636,1.3068181818181819,92
New Clear Water Bay Road Eastbound,Slow Lane,03,East,Y,2025-03-23,70.25,0.29545454545454547,34
New Clear Water Bay Road Eastbound,Fast Lane,03,North West,Y,2025-03-23,64.375,0.42045454545454547,17
New Clear Water Bay Road Eastbound,Slow Lane,03,North West,Y,2025-03-23,64.9659090909091,0.48863636363636365,24
New Clear Water Bay Road Eastbound,Fast Lane,03,South East,Y,2025-03-23,74.26136363636364,0.4659090909090909,39
New Clear Water Bay Road Eastbound,Middle Lane,03,South East,Y,2025-03-23,75.95454545454545,1.0681818181818181,90
New Clear Water Bay Road Eastbound,Slow Lane,03,South East,Y,2025-03-23,70.32954545454545,0.022727272727272728,3
New Clear Water Bay Road Westbound,Fast Lane,03,South,Y,2025-03-23,53.60227272727273,0.7840909090909091,37
New Clear Water Bay Road Westbound,Fast Lane,03,North West,Y,2025-03-23,52.89772727272727,0.5113636363636364,34
New Clear Water Bay Road Westbound,Slow Lane,03,North West,Y,2025-03-23,56.67045454545455,1.2727272727272727,83
New Clear Water Bay Road Westbound,Fast Lane,03,West,Y,2025-03-23,68.72727272727273,0.44886363636363635,73
New Clear Water Bay Road Westbound,Slow Lane,03,West,Y,2025-03-23,65.13636363636364,0.6136363636363636,42
Prince Edward Road Northeastbound,Fast Lane,03,North East,Y,2025-03-23,78.44886363636364,0.9659090909090909,199
Prince Edward Road Northeastbound,Slow Lane,03,North East,Y,2025-03-23,73.38068181818181,1.7329545454545454,255
Prince Edward Road Northeastbound,Middle Lane,03,North East,Y,2025-03-23,82.85227272727273,1.3863636363636365,119
Prince Edward Road Southeastbound,Fast Lane,03,South West,Y,2025-03-23,82.7159090909091,2.215909090909091,183
Prince Edward Road Southeastbound,Slow Lane,03,South West,Y,2025-03-23,79.80681818181819,0.48863636363636365,52
Kwun Tong Road Westbound,Fast Lane,04,North West,Y,2025-03-23,59.42857142857143,0.8727678571428571,459
Kwun Tong Road Westbound,Middle Lane 1,04,North West,Y,2025-03-23,60.20391061452514,0.8631284916201117,537
Kwun Tong Road Westbound,Middle Lane 2,04,North West,Y,2025-03-23,60.142458100558656,0.8854748603351955,442
Kwun Tong Road Westbound,Slow Lane,04,North West,Y,2025-03-23,57.698660714285715,0.6875,350
Kwun Tong Road Westbound,Fast Lane,04,North,Y,2025-03-23,75.53333333333333,1.3444444444444446,151
Kwun Tong Road Westbound,Middle Lane,04,North,Y,2025-03-23,71.96666666666667,0.7111111111111111,120
Kwun Tong Road Westbound,Slow Lane,04,North,Y,2025-03-23,69.71111111111111,0.2,20
Kwun Tong Road Westbound,Middle Lane 3,04,North West,Y,2025-03-23,72.55555555555556,0.37777777777777777,100
Kwun Tong Road Westbound,Middle Lane 4,04,North West,Y,2025-03-23,73.1,1.4555555555555555,290
Kwun Tong Road Eastbound,Fast Lane,04,South East,Y,2025-03-23,66.04444444444445,0.9185185185185185,629
Kwun Tong Road Eastbound,Middle Lane,04,South East,Y,2025-03-23,60.2037037037037,1.1407407407407408,319
Kwun Tong Road Eastbound,Slow Lane,04,South East,Y,2025-03-23,59.39074074074074,0.6685185185185185,479
Kwun Tong Road Eastbound,Middle Lane 1,04,South East,Y,2025-03-23,60.0,0.36666666666666664,184
Kwun Tong Road Eastbound,Middle Lane 2,04,South East,Y,2025-03-23,66.18148148148148,1.825925925925926,554
Kwun Tong Road Eastbound,Fast Lane,04,South,Y,2025-03-23,71.57777777777778,1.4666666666666666,412
Kwun Tong Road Eastbound,Middle Lane,04,South,Y,2025-03-23,64.26666666666667,0.4388888888888889,168
Kwun Tong Road Eastbound,Slow Lane,04,South,Y,2025-03-23,60.59444444444444,0.12222222222222222,23
New Clear Water Bay Road Eastbound,Fast Lane,04,East,Y,2025-03-23,70.07777777777778,0.2388888888888889,39
New Clear Water Bay Road Eastbound,Middle Lane,04,East,Y,2025-03-23,67.63333333333334,1.2333333333333334,87
New Clear Water Bay Road Eastbound,Slow Lane,04,East,Y,2025-03-23,71.49444444444444,0.28888888888888886,37
New Clear Water Bay Road Eastbound,Fast Lane,04,North West,Y,2025-03-23,65.33333333333333,0.3111111111111111,14
New Clear Water Bay Road Eastbound,Slow Lane,04,North West,Y,2025-03-23,65.4888888888889,0.5111111111111111,27
New Clear Water Bay Road Eastbound,Fast Lane,04,South East,Y,2025-03-23,72.88888888888889,0.3111111111111111,30
New Clear Water Bay Road Eastbound,Middle Lane,04,South East,Y,2025-03-23,76.05555555555556,1.1,89
New Clear Water Bay Road Eastbound,Slow Lane,04,South East,Y,2025-03-23,70.1,0.08888888888888889,6
New Clear Water Bay Road Westbound,Fast Lane,04,South,Y,2025-03-23,56.25555555555555,0.9777777777777777,50
New Clear Water Bay Road Westbound,Fast Lane,04,North West,Y,2025-03-23,53.72222222222222,0.6222222222222222,39
New Clear Water Bay Road Westbound,Slow Lane,04,North West,Y,2025-03-23,56.71111111111111,1.3777777777777778,97
New Clear Water Bay Road Westbound,Fast Lane,04,West,Y,2025-03-23,72.07777777777778,0.4777777777777778,71
New Clear Water Bay Road Westbound,Slow Lane,04,West,Y,2025-03-23,65.18888888888888,0.6444444444444445,50
Prince Edward Road Northeastbound,Fast Lane,04,North East,Y,2025-03-23,75.36666666666666,0.6555555555555556,126
Prince Edward Road Northeastbound,Slow Lane,04,North East,Y,2025-03-23,72.85,1.5166666666666666,223
Prince Edward Road Northeastbound,Middle Lane,04,North East,Y,2025-03-23,78.91111111111111,1.2333333333333334,94
Prince Edward Road Southeastbound,Fast Lane,04,South West,Y,2025-03-23,79.58888888888889,1.511111111111111,118
Prince Edward Road Southeastbound,Slow Lane,04,South West,Y,2025-03-23,76.35555555555555,0.8,60
Kwun Tong Road Westbound,Fast Lane,04,North West,N,2025-03-23,55.5,0.5,1
Kwun Tong Road Westbound,Middle Lane 1,04,North West,N,2025-03-23,41.0,1.0,6
Kwun Tong Road Westbound,Middle Lane 2,04,North West,N,2025-03-23,46.0,0.5,3
Kwun Tong Road Westbound,Slow Lane,04,North West,N,2025-03-23,50.0,0.0,0
Kwun Tong Road Westbound,Fast Lane,05,North West,Y,2025-03-23,60.518367346938774,1.046938775510204,682
Kwun Tong Road Westbound,Middle Lane 1,05,North West,Y,2025-03-23,59.941326530612244,1.028061224489796,552
Kwun Tong Road Westbound,Middle Lane 2,05,North West,Y,2025-03-23,60.869897959183675,1.086734693877551,570
Kwun Tong Road Westbound,Slow Lane,05,North West,Y,2025-03-23,57.2,0.8918367346938776,387
Kwun Tong Road Westbound,Fast Lane,05,North,Y,2025-03-23,76.63265306122449,1.510204081632653,220
Kwun Tong Road Westbound,Middle Lane,05,North,Y,2025-03-23,72.74489795918367,0.5612244897959183,108
Kwun Tong Road Westbound,Slow Lane,05,North,Y,2025-03-23,63.33673469387755,0.5510204081632653,37
Kwun Tong Road Westbound,Middle Lane 3,05,North West,Y,2025-03-23,71.43877551020408,0.5816326530612245,100
Kwun Tong Road Westbound,Middle Lane 4,05,North West,Y,2025-03-23,72.24489795918367,1.6938775510204083,341
Kwun Tong Road Eastbound,Fast Lane,05,South East,Y,2025-03-23,66.4438775510204,1.0612244897959184,790
Kwun Tong Road Eastbound,Middle Lane,05,South East,Y,2025-03-23,59.94897959183673,1.183673469387755,306
Kwun Tong Road Eastbound,Slow Lane,05,South East,Y,2025-03-23,58.083333333333336,0.7636054421768708,489
Kwun Tong Road Eastbound,Middle Lane 1,05,South East,Y,2025-03-23,59.52721088435374,0.6598639455782312,237
Kwun Tong Road Eastbound,Middle Lane 2,05,South East,Y,2025-03-23,65.60544217687075,2.183673469387755,639
Kwun Tong Road Eastbound,Fast Lane,05,South,Y,2025-03-23,74.27551020408163,1.6479591836734695,533
Kwun Tong Road Eastbound,Middle Lane,05,South,Y,2025-03-23,65.0,0.6479591836734694,231
Kwun Tong Road Eastbound,Slow Lane,05,South,Y,2025-03-23,60.20918367346939,0.23979591836734693,42
New Clear Water Bay Road Eastbound,Fast Lane,05,East,Y,2025-03-23,69.84183673469387,0.3163265306122449,62
New Clear Water Bay Road Eastbound,Middle Lane,05,East,Y,2025-03-23,65.08163265306122,1.4081632653061225,90
New Clear Water Bay Road Eastbound,Slow Lane,05,East,Y,2025-03-23,68.9234693877551,0.7551020408163265,57
New Clear Water Bay Road Eastbound,Fast Lane,05,North West,Y,2025-03-23,65.0,0.30612244897959184,17
New Clear Water Bay Road Eastbound,Slow Lane,05,North West,Y,2025-03-23,61.37755102040816,0.7959183673469388,42
New Clear Water Bay Road Eastbound,Fast Lane,05,South East,Y,2025-03-23,71.98979591836735,0.9081632653061225,50
New Clear Water Bay Road Eastbound,Middle Lane,05,South East,Y,2025-03-23,75.75510204081633,0.9183673469387755,71
New Clear Water Bay Road Eastbound,Slow Lane,05,South East,Y,2025-03-23,68.90816326530613,0.30612244897959184,11
New Clear Water Bay Road Westbound,Fast Lane,05,South,Y,2025-03-23,57.97959183673469,1.183673469387755,57
New Clear Water Bay Road Westbound,Fast Lane,05,North West,Y,2025-03-23,58.295918367346935,1.1326530612244898,79
New Clear Water Bay Road Westbound,Slow Lane,05,North West,Y,2025-03-23,56.51020408163265,1.7142857142857142,107
New Clear Water Bay Road Westbound,Fast Lane,05,West,Y,2025-03-23,71.9438775510204,0.6989795918367347,95
New Clear Water Bay Road Westbound,Slow Lane,05,West,Y,2025-03-23,67.75510204081633,0.4387755102040816,37
Prince Edward Road Northeastbound,Fast Lane,05,North East,Y,2025-03-23,73.25510204081633,0.6938775510204082,130
Prince Edward Road Northeastbound,Slow Lane,05,North East,Y,2025-03-23,72.5561224489796,1.6275510204081634,246
Prince Edward Road Northeastbound,Middle Lane,05,North East,Y,2025-03-23,81.13265306122449,1.3061224489795917,116
Prince Edward Road Southeastbound,Fast Lane,05,South West,Y,2025-03-23,79.73469387755102,1.5714285714285714,134
Prince Edward Road Southeastbound,Slow Lane,05,South West,Y,2025-03-23,74.07142857142857,0.5510204081632653,47
Kwun Tong Road Westbound,Fast Lane,06,North West,Y,2025-03-23,60.6530612244898,1.3346938775510204,966
Kwun Tong Road Westbound,Middle Lane 1,06,North West,Y,2025-03-23,59.869897959183675,1.510204081632653,620
Kwun Tong Road Westbound,Middle Lane 2,06,North West,Y,2025-03-23,60.33163265306123,1.5178571428571428,685
Kwun Tong Road Westbound,Slow Lane,06,North West,Y,2025-03-23,54.89387755102041,1.8714285714285714,568
Kwun Tong Road Westbound,Fast Lane,06,North,Y,2025-03-23,76.21428571428571,1.9591836734693877,274
Kwun Tong Road Westbound,Middle Lane,06,North,Y,2025-03-23,74.34693877551021,1.2755102040816326,179
Kwun Tong Road Westbound,Slow Lane,06,North,Y,2025-03-23,55.91836734693877,2.2653061224489797,78
Kwun Tong Road Westbound,Middle Lane 3,06,North West,Y,2025-03-23,68.20408163265306,1.1020408163265305,150
Kwun Tong Road Westbound,Middle Lane 4,06,North West,Y,2025-03-23,69.81632653061224,2.336734693877551,387
Kwun Tong Road Eastbound,Fast Lane,06,South East,Y,2025-03-23,67.10714285714286,1.4574829931972788,1080
Kwun Tong Road Eastbound,Middle Lane,06,South East,Y,2025-03-23,58.357142857142854,1.8877551020408163,481
Kwun Tong Road Eastbound,Slow Lane,06,South East,Y,2025-03-23,56.61904761904762,1.7414965986394557,773
Kwun Tong Road Eastbound,Middle Lane 1,06,South East,Y,2025-03-23,58.90136054421769,1.7619047619047619,366
Kwun Tong Road Eastbound,Middle Lane 2,06,South East,Y,2025-03-23,63.99659863945578,3.336734693877551,709
Kwun Tong Road Eastbound,Fast Lane,06,South,Y,2025-03-23,72.89795918367346,2.0969387755102042,652
Kwun Tong Road Eastbound,Middle Lane,06,South,Y,2025-03-23,58.53061224489796,1.586734693877551,251
Kwun Tong Road Eastbound,Slow Lane,06,South,Y,2025-03-23,56.67857142857143,1.2959183673469388,97
New Clear Water Bay Road Eastbound,Fast Lane,06,East,Y,2025-03-23,69.09278350515464,0.9484536082474226,143
New Clear Water Bay Road Eastbound,Middle Lane,06,East,Y,2025-03-23,63.083333333333336,3.0104166666666665,149
New Clear Water Bay Road Eastbound,Slow Lane,06,East,Y,2025-03-23,69.61340206185567,1.4484536082474226,121
New Clear Water Bay Road Eastbound,Fast Lane,06,North West,Y,2025-03-23,60.80612244897959,0.9795918367346939,46
New Clear Water Bay Road Eastbound,Slow Lane,06,North West,Y,2025-03-23,55.08163265306123,2.204081632653061,92
